6.824511686011799361e-01,5.945016861885747961e-01,9.692977692991169292e-01,9.706140301653711777e-01,9.699848142895038938e-01,5.943441654920815775e-01,6.115086872218054026e-01,9.674461688139400772e-01,9.696717656648179418e-01,9.697307720649751550e-01,9.688543352875630399e-01,9.681894160907400515e-01,5.901747423780724366e-01,9.676457828457033505e-01,9.688718627366984526e-01,9.698949496655062674e-01,9.697093061523522906e-01,9.697179703637320847e-01,6.010720367112099005e-01,9.680544710807870157e-01,6.163005276471866800e-01,5.962945254172398180e-01,9.690215013527918586e-01,9.698433699163239163e-01,6.914079106866649616e-01,6.160091323857527223e-01,9.717265383751932939e-01,9.682769262813304412e-01,9.692299689663427253e-01,9.718266608526742178e-01,9.685192903426116384e-01,9.682681396499305260e-01,6.589219297982670254e-01,9.677652289999609803e-01,9.688931965933130774e-01,9.668298749904025158e-01,6.221472270722036013e-01,9.695232108014775196e-01,9.697630047851497626e-01,6.653066675835550559e-01,5.969635167616120786e-01,9.698380651704292532e-01,5.971736380306108538e-01,6.018739506516673776e-01,9.675902224256024420e-01,9.701141762042476691e-01,9.674843229123130106e-01,9.701310291641991324e-01,9.698571484254451258e-01,6.028606717132742876e-01,5.855789799273929397e-01,6.272143806569605573e-01,5.916547485553937946e-01,9.660606759915818520e-01,9.675357473479756498e-01,9.672576844712521549e-01,9.707991353323819350e-01,9.712347981646256567e-01,5.920250605728812898e-01,9.665141090381214051e-01,9.712292571430782839e-01,9.687180580567579247e-01,6.066305167354126837e-01,9.714541982085073135e-01,9.642380582188803118e-01,6.100516017385616552e-01,6.698872111468795465e-01,5.972296094117834908e-01,9.648448297570689780e-01,9.676124546139199811e-01,6.164255781755902941e-01,6.112174597449687719e-01,5.843847089624401026e-01,5.891670686181866845e-01,9.680926332522836741e-01,9.701433830809715886e-01,9.725571074113835701e-01,9.655241434573781367e-01,5.848866823835393580e-01,9.718361218051801975e-01,9.715111493438339796e-01,9.670518660288698332e-01,9.716457476737805354e-01,9.678030473625330865e-01,9.694982216180451084e-01,9.681370698292042221e-01,9.707567992732647477e-01,9.706395825695203206e-01,5.865201044628454152e-01,9.672041234526931319e-01,9.668793965529850487e-01,6.320804648141782334e-01,5.952583948646161804e-01,9.691415456533075679e-01,6.020025336699159624e-01,5.916061220249911878e-01,9.675316153161446220e-01,9.714469532248874994e-01,6.014553222817895506e-01,9.726016155974581689e-01
9.601826492166658511e-01,9.520224298997371770e-01,9.766931024879317302e-01,9.626907714129270266e-01,9.597894045777977112e-01,9.545229733450749654e-01,9.655892742213533220e-01,9.670616780312005778e-01,9.367806951976017649e-01,9.456813826787989763e-01,7.801244542812405536e-01,7.697541704586020606e-01,9.584610390510549527e-01,9.647143124645525258e-01,9.760321194159494729e-01,9.581853831953734968e-01,9.687890198559202526e-01,9.496524255539086079e-01,7.668329083203928587e-01,9.700870945414010738e-01,9.717997706889441867e-01,9.513177392144754885e-01,9.733359450616778652e-01,9.721027459980214891e-01,7.758638774559574181e-01,7.675027407545413904e-01,9.763951498064644685e-01,9.577163272240861724e-01,9.715259184448219454e-01,9.612141673716374513e-01,9.480008129773189740e-01,9.683306636416130209e-01,9.701961890518642218e-01,9.619263366816174221e-01,9.742789214176449386e-01,7.541125207582731749e-01,9.440279059842993092e-01,9.630283839091833276e-01,9.569501035161481761e-01,9.656085490302570573e-01,9.755925648453658283e-01,9.663872655968740455e-01,9.709054151437179758e-01,9.657476117231043045e-01,9.486650362247923685e-01,9.451062008630319866e-01,9.677078163626384733e-01,9.763559608585381522e-01,9.709584836896733018e-01,9.661255995952947595e-01,9.627421205926740555e-01,7.675449340348416971e-01,9.623491936436197047e-01,9.544048398297846347e-01,9.562305629583424116e-01,9.686188842668638221e-01,9.617618813078863127e-01,9.750995409358650390e-01,7.744842348547896771e-01,9.588248299241710626e-01,9.609314214120427966e-01,9.586820738070207515e-01,9.703846682011294522e-01,9.644245854065568446e-01,9.500766981727941651e-01,9.557189145555279319e-01,8.294803356896078839e-01,9.463029962161823017e-01,7.456582301458045681e-01,9.467798058270352479e-01,9.689657513770761899e-01,9.720354363935488351e-01,9.702370331959263572e-01,9.608583119167984909e-01,7.318795601082628277e-01,9.586741289511444553e-01,9.579552895401078905e-01,7.276717067753504242e-01,9.765782036742975958e-01,7.643090114249179168e-01,9.580882794199852004e-01,9.713192609413739964e-01,9.658755919089646591e-01,9.755732971385399077e-01,9.662565195302275090e-01,9.754318818846071659e-01,7.671675097569476964e-01,7.134239206644104048e-01,9.616770037016880712e-01,9.694867986610627986e-01,9.693742079201778106e-01,9.654930803654939719e-01,9.654885469873853987e-01,9.716444508801341806e-01,9.607237455305585039e-01,8.030050370030172857e-01,9.555178822558785257e-01,9.622065202059367772e-01,9.767054099774368225e-01,9.707444668792952758e-01
9.587764181454925261e-01,9.380384197587663397e-01,9.598667121442285843e-01,9.472919260314707213e-01,9.653378899264968283e-01,9.425210438651620004e-01,9.662842366966867269e-01,7.351511391217629976e-01,9.348225158420016001e-01,9.700323989909790390e-01,9.567830762301138270e-01,9.343353342540069439e-01,9.594230729331159058e-01,9.694551159933695317e-01,9.618317310747344084e-01,9.663590622808795327e-01,9.721674574408585290e-01,9.668844665900027113e-01,9.689464588685490209e-01,9.587209170383342860e-01,7.435857280337001551e-01,9.556355853932465561e-01,9.477537460577902806e-01,9.339209913415016384e-01,9.313445222547427349e-01,9.536162122112793460e-01,9.702925397456579892e-01,9.657279374006719763e-01,9.592280245649158488e-01,9.470273134681027605e-01,9.591378311360598818e-01,9.489222790662955598e-01,9.685164800358343484e-01,9.580232826250985045e-01,7.097391397962051762e-01,9.402314619023742770e-01,7.115760582969260506e-01,9.586539675238198166e-01,9.704117498861346558e-01,9.606463305430479327e-01,9.550348476890746507e-01,9.688296910734341960e-01,9.689684629524263348e-01,9.578253336232638304e-01,9.707368325510600249e-01,9.519024346243245560e-01,9.467587904648702146e-01,9.409987597335295328e-01,9.377799133143488453e-01,9.308080555893575303e-01,9.639312839030467206e-01,9.609151708869617670e-01,9.564918663644238483e-01,9.412538909824761379e-01,7.211524552869581495e-01,9.584613084030314534e-01,9.664555523222819744e-01,9.626213319446668137e-01,7.152451357945962540e-01,9.446859467885027062e-01,7.891439359505070250e-01,9.534308487260630960e-01,7.281082136536689564e-01,9.652445736530754772e-01,9.641638693926181114e-01,9.059510155210759308e-01,9.392506349533359389e-01,9.602508086294172518e-01,9.511349199400539467e-01,9.372966157161611855e-01,9.561900104957823388e-01,9.444441396124452215e-01,9.418248415385688244e-01,9.550673301276061400e-01,9.417317817289674320e-01,9.669421627847565315e-01,9.521606401589535196e-01,9.704145006147435470e-01,9.580886434596920243e-01,9.531080508757270309e-01,9.698520661145704214e-01,9.655494516245415326e-01,9.503721495016975718e-01,9.594422590424388497e-01,9.622214760415397361e-01,9.641848386236834267e-01,9.650326556536311662e-01,9.550084214836443985e-01,9.694660946634762189e-01,9.584916253043939127e-01,9.602826207823891291e-01,7.079735404643053842e-01,9.436972544401310836e-01,9.591416967801460469e-01,9.504649593527784157e-01,9.499308028247487323e-01,9.481787053897153816e-01,9.508010709925450721e-01,9.652267279781125975e-01,9.406742982560150068e-01
9.253884835810261000e-01,9.124999011812547911e-01,9.355291184281009365e-01,9.292847573665842242e-01,9.034138219385681179e-01,9.577548781710832904e-01,9.054177806311475285e-01,9.575139464436877024e-01,9.070888584843718183e-01,9.541244106805745195e-01,9.313968545345312489e-01,9.296962215589614775e-01,9.592653876243126820e-01,9.340274813881228599e-01,9.239850228528579956e-01,8.930000600004126543e-01,9.115171390693207476e-01,9.404890996637396139e-01,9.273324195259913250e-01,9.205473646339392690e-01,9.275037453354224581e-01,9.451697425149264697e-01,9.271397503390440553e-01,9.458791310906159433e-01,9.098016326142334131e-01,9.495899953276015770e-01,9.306686640389670861e-01,8.916764647077355388e-01,9.202965528354593028e-01,7.078847596374113760e-01,9.384055692920242331e-01,9.259773327237640350e-01,9.258243015204209447e-01,9.172968428275003472e-01,9.371889075033026373e-01,9.640673768735062987e-01,7.467043221977138767e-01,9.224700438324052731e-01,7.790398442898801568e-01,9.051817163928289611e-01,9.112409103267895549e-01,9.261289289048424411e-01,9.600016148095452673e-01,9.227310888861506299e-01,9.319343126426188340e-01,9.463203670922959443e-01,9.132295192527329908e-01,9.404777620580049291e-01,9.508948501592657809e-01,9.016442317835032805e-01,9.181632782027481232e-01,9.155255596054973077e-01,9.515347325527567790e-01,9.102439566386915093e-01,9.520914009593507421e-01,9.109405901947086326e-01,9.281643758110172948e-01,9.415452765241125732e-01,9.168321674475186089e-01,9.314022176372043216e-01,9.649870242996161362e-01,9.127903488594547587e-01,9.486371581014496623e-01,9.404087695647657119e-01,9.515545220666842274e-01,9.185639982325914943e-01,9.189672316550540065e-01,9.342084667794786634e-01,9.109854535077545057e-01,9.272299347164715266e-01,9.251488344935101527e-01,9.197260681051894204e-01,9.028960436171106219e-01,9.514622119713032067e-01,9.510478458480722264e-01,9.181613822584436813e-01,9.396112799665360393e-01,9.366638853749144067e-01,9.171287566503985023e-01,9.500702055674231650e-01,9.340919255411463951e-01,9.218239940308177172e-01,9.213155232018959140e-01,9.179013079660162111e-01,8.958183853069157099e-01,9.643030354580039987e-01,9.575391224125640033e-01,9.503200349594722596e-01,9.144777341396018722e-01,9.315146907292088940e-01,9.326650858890574991e-01,9.707021211530694194e-01,9.274615217917030474e-01,9.135178713330397438e-01,9.436311140009948639e-01,9.399226341107080884e-01,9.224178590824647639e-01,9.644083723583964929e-01,9.387285835397275457e-01,9.212327671822663211e-01
8.858331573568293260e-01,8.884706799676500566e-01,9.050417127975858289e-01,8.948699654552152438e-01,9.002845109887301911e-01,8.824025165034325990e-01,8.849117069965904969e-01,9.167323781029204088e-01,9.238032071901922659e-01,9.022796070968215343e-01,8.638543025799962916e-01,9.253993549099469584e-01,8.656172360901839280e-01,9.384908458443877999e-01,8.768320001467653224e-01,8.655035894244074157e-01,9.192957700573050062e-01,9.082249905528083644e-01,8.897397149260852789e-01,9.403945686815659011e-01,8.818743630627338126e-01,9.609511280313457471e-01,8.870862516009786480e-01,9.243847366869832882e-01,9.506957605733579175e-01,9.044817162139681122e-01,9.144944382452694365e-01,8.955410620096996288e-01,9.573289859410001323e-01,8.964304065525180443e-01,9.186374062347335556e-01,8.938660141708133500e-01,9.040389122481625739e-01,9.100971923737677383e-01,9.177041314422613727e-01,9.005987335521347115e-01,9.262263892443943769e-01,9.579150589199325605e-01,9.262356872566857025e-01,9.400627139970574309e-01,8.936924527922720518e-01,8.983935866584784602e-01,8.785960124302280017e-01,8.923595741868493025e-01,9.437396095068301127e-01,9.419000557115835282e-01,9.463372848989424213e-01,8.986154626423500380e-01,9.189677831986771128e-01,9.298865770935738073e-01,9.183545883897792361e-01,9.256765623944627208e-01,7.500026214662869339e-01,8.958015605974954942e-01,9.380008601042426619e-01,9.069543368402115391e-01,9.007100327168566789e-01,8.692177713219836344e-01,9.230212127968480118e-01,9.526174114864958131e-01,9.241333071701923751e-01,9.113356896507911475e-01,8.998758105756753389e-01,9.136047987253721470e-01,8.794106442649350930e-01,9.236181380101502469e-01,9.594501758965676697e-01,9.081149356373916515e-01,9.305597613144598323e-01,9.073117821199246924e-01,8.989940165800713867e-01,9.475085501646107744e-01,9.425569699303115723e-01,9.053162610110738751e-01,9.305582624862569485e-01,9.086026204491515212e-01,9.258069516908914443e-01,8.921829660786908534e-01,9.413761852181776746e-01,9.316362092293568598e-01,9.142101795082883120e-01,9.160809946257696401e-01,9.259721696901251908e-01,9.290949788191532610e-01,8.605886745437179020e-01,9.094261994187243792e-01,9.461904373765118725e-01,9.170418495389205393e-01,9.395871682134753211e-01,8.978370400523608685e-01,9.483500679871454953e-01,9.096887439421756927e-01,9.233322906994043677e-01,9.411330429551998389e-01,8.772910240298165130e-01,9.386560603146409942e-01,8.830266866286619054e-01,9.354934116911355346e-01,9.206060244869480602e-01,9.129948067994877459e-01
8.926379871185691206e-01,9.001416109798914267e-01,9.205849551790722396e-01,9.010791045957671219e-01,8.864655549525892742e-01,8.729949079936435430e-01,8.859055024931834499e-01,8.847895658953180975e-01,9.116853945603873299e-01,8.616259416017000294e-01,8.882490304742036713e-01,9.088540265571360965e-01,8.925508529223838972e-01,8.643981961728108843e-01,8.842116145823920581e-01,9.140416136618702003e-01,9.346003517012217987e-01,9.464700402483288144e-01,9.433198225452953389e-01,8.859038270810103421e-01,8.689425835717974334e-01,8.634795696085237893e-01,9.015145552264816065e-01,8.824235473937918073e-01,8.528103894760297177e-01,8.445667855775106370e-01,8.581862181196179273e-01,9.246638016168164942e-01,8.621841100701047589e-01,8.941788617869826927e-01,8.975890458120631132e-01,9.298997589059027069e-01,8.923285213927518722e-01,8.964415998439706490e-01,8.447774826383327440e-01,9.125606038265020592e-01,8.934879200586876014e-01,8.798897403933372274e-01,8.639373961724086115e-01,9.133912760707552092e-01,9.053158025298839728e-01,8.637678050976118627e-01,9.200542456211096010e-01,9.267569819394509967e-01,9.048615602792283719e-01,8.731148584251025024e-01,8.596043601478662310e-01,8.503675409865815160e-01,9.193057569975406906e-01,8.856948014323823282e-01,8.693097684872913566e-01,9.166547966220270904e-01,8.956855505097017778e-01,8.676040581990122069e-01,8.857026519675160747e-01,8.693857858929160409e-01,8.861883175782931943e-01,8.589924808272696444e-01,8.683572252012397019e-01,8.801156591809776719e-01,8.731167047146136673e-01,9.219635258520579857e-01,8.926647264342720822e-01,8.898518466270297633e-01,9.375347236578776000e-01,8.533539839582735542e-01,9.051711922395412335e-01,8.589323365438584768e-01,9.272968990985266391e-01,8.719417732240872798e-01,8.671510251328793384e-01,9.156219870910800029e-01,8.996137499088749934e-01,8.667934580901629493e-01,8.817734187028418713e-01,8.989541940236079887e-01,8.675435835562902431e-01,9.460008568730786660e-01,9.139913641692245516e-01,9.229406049924321342e-01,9.305010821306496371e-01,9.446851493435159952e-01,8.936434596336584324e-01,8.844530839623312435e-01,8.940170743500223116e-01,9.147209908163367320e-01,8.656895602352662200e-01,8.771416849044820774e-01,8.999522893471917362e-01,8.360595501390349904e-01,8.949140025507302809e-01,8.605083449996019374e-01,8.679151014684916010e-01,8.873471584129021261e-01,9.068396174295138001e-01,8.554182721605172457e-01,9.028917056177091505e-01,9.226598962863427067e-01,9.005227588541231398e-01,9.196412903264418182e-01
7.933759054228797236e-01,7.012251753218106121e-01,8.459353326267899931e-01,9.013956186302548579e-01,8.536007951430780727e-01,9.394264731914487854e-01,8.582279189552810550e-01,8.448134944051679529e-01,7.227245340456096567e-01,8.940939506332483688e-01,8.622208940631820306e-01,8.242430498611923451e-01,6.593644439252299705e-01,7.987786754910551901e-01,8.217924868091295298e-01,8.296409783650446901e-01,8.502304970189795696e-01,8.623933997974677634e-01,8.365362590654437103e-01,8.245245122206350530e-01,9.208032459179585905e-01,9.121129126650545649e-01,8.714397696515348013e-01,6.380584357943978047e-01,8.210367499532429392e-01,8.358748671025646448e-01,8.958751543063806499e-01,8.985379546214617985e-01,8.309215741163484825e-01,8.798494387913299297e-01,8.367709847630188102e-01,8.876273412108772742e-01,8.902757089162921522e-01,8.288026564211969927e-01,8.952126614231155077e-01,8.834298114251539769e-01,8.561748859134368228e-01,8.437320263782078777e-01,8.365305046386467547e-01,8.511686986127496857e-01,7.097399994457256334e-01,8.822300625392935913e-01,8.493505236548136716e-01,9.021221909939323158e-01,7.972024963906304551e-01,8.221291439319703409e-01,8.533388434993469662e-01,8.839439752384808946e-01,8.366555639046719950e-01,8.734189999234024393e-01,7.854411200087261236e-01,8.961122059297054188e-01,8.636786728896364007e-01,8.321904309590193449e-01,8.166279317278075656e-01,7.751012323220793920e-01,8.789884672177528113e-01,8.339993370505667247e-01,8.818421307755184291e-01,8.336516776333260381e-01,8.488740817223814350e-01,8.789495169464774937e-01,8.678739185516139987e-01,7.630168437377754520e-01,8.551366264335108491e-01,8.315455045007233981e-01,8.928962345359294783e-01,8.555334684778873600e-01,8.196516103243578488e-01,7.474412990931353917e-01,9.183465332402143133e-01,8.871618691483627028e-01,8.326664323336713247e-01,9.449799344754141739e-01,8.397841187945316310e-01,8.280873350217369255e-01,8.603333468502839532e-01,8.564165658837777917e-01,6.973122376120537425e-01,8.265604204490963891e-01,8.802488899752139995e-01,7.243661582283895672e-01,9.121825011420560125e-01,8.454509740396382034e-01,8.839202104505574642e-01,8.359870424120480203e-01,8.340073603320649065e-01,9.192701289795518482e-01,8.741434770307870972e-01,9.280986631780129281e-01,9.044573879556132567e-01,8.181772338354178498e-01,8.473796543203482301e-01,8.149196371709969133e-01,8.631076632431128326e-01,8.504600422645957059e-01,8.472151408873143108e-01,7.983262590589792485e-01,9.227958083308095416e-01,8.590173795174319560e-01
6.318352598277540144e-01,7.929139521059859197e-01,7.741849233010708042e-01,6.466731941209238332e-01,8.122634003293114358e-01,5.782849830247837053e-01,6.430964774947753870e-01,6.565222446677975165e-01,8.008825811745262646e-01,7.494569772704803290e-01,8.118640982224609726e-01,6.715786699372430224e-01,8.022943573631300396e-01,8.155163085622785246e-01,6.592039676081136168e-01,6.216271599407775517e-01,8.506252902091153700e-01,6.421558323366222121e-01,6.222779827092044247e-01,8.888859780321587412e-01,8.582194154834417166e-01,7.970781332735998870e-01,7.969924405705610670e-01,8.201653094062451022e-01,6.573152599315527089e-01,9.035426612750290243e-01,5.907291995902690385e-01,7.736654220572269924e-01,8.261287709371369914e-01,8.481754278838655736e-01,8.505980093130229847e-01,6.216595503174688897e-01,8.471113209956315782e-01,6.906176642381207653e-01,8.696773944741595930e-01,5.445382717223182789e-01,6.828895598400318567e-01,7.219821205060237279e-01,6.696156250595138859e-01,7.748496369370579950e-01,8.004900446915150791e-01,8.415063873938194439e-01,6.661931233057383217e-01,8.773331115680420567e-01,6.409621352743243294e-01,7.951434608173540974e-01,7.586581315066556197e-01,8.160682157663942116e-01,8.125479567287413607e-01,7.949604550868979436e-01,5.520863880186592798e-01,5.743495738467003786e-01,5.556916799880948776e-01,5.868308309453525995e-01,8.057763418693413282e-01,7.919683109781017194e-01,6.421465962358917645e-01,7.846182993106545212e-01,8.180591814926960748e-01,8.310610958797305381e-01,6.809199607694932377e-01,7.865254218410120401e-01,5.558178545353907873e-01,6.488955590571610088e-01,7.596010151718690651e-01,9.159203494491207076e-01,6.286719092307549994e-01,8.406718629112445162e-01,8.070115215994135838e-01,7.916197278733128062e-01,8.242090228118748030e-01,8.227538391093099923e-01,8.649695640564247778e-01,8.079347068966665768e-01,5.407548613129072868e-01,7.527207584350165126e-01,7.163785125318149483e-01,5.462301792657623389e-01,6.340097296198980992e-01,6.606231013649093153e-01,6.899533334047072142e-01,6.284902007587458428e-01,6.166005296206132913e-01,7.591459413979750881e-01,7.745417453445028189e-01,7.761171928199033232e-01,8.452254283891322828e-01,6.376010586082377918e-01,6.289802812910372243e-01,8.297626932773327635e-01,8.307010189687936697e-01,7.936297686298823262e-01,7.779755126114260566e-01,6.213136694024763429e-01,5.826814674078611977e-01,7.445032438656750129e-01,8.923183636740574798e-01,8.356732827073838354e-01,8.515724228276431162e-01,6.789630752856499196e-01
6.530379529862109234e-01,5.853842745934113578e-01,8.234513037720795348e-01,6.701229899048589678e-01,7.104216973663524115e-01,4.633334368973155426e-01,4.760533056942771735e-01,6.335691849572193668e-01,6.847865354693623008e-01,6.843562217777754420e-01,5.230666604758573701e-01,5.497839569281550709e-01,5.781822200731403516e-01,6.011703837369951620e-01,6.582374545323315118e-01,5.551247730675517023e-01,8.354555526604015014e-01,4.826059537551096179e-01,5.383927940357472464e-01,4.750015314577596959e-01,5.211307339610935507e-01,6.735793544599021354e-01,5.364773280870547278e-01,5.971118521521892042e-01,4.994414999014770151e-01,5.721664628404087294e-01,5.937354872304998477e-01,5.936556188260733169e-01,8.237680792743953262e-01,5.412559773933207641e-01,5.050855882474512004e-01,6.513333712899932459e-01,5.165020411142540180e-01,6.670042568491936219e-01,5.775197269226099994e-01,5.221497773588007485e-01,8.076488990347637786e-01,6.856875189778620650e-01,4.511644018525194921e-01,6.102591087000669434e-01,4.388467479984878850e-01,5.848670757333310766e-01,6.646244669750588363e-01,5.972184614962395832e-01,8.281188253530213927e-01,5.974355865141253163e-01,5.917736115195215696e-01,7.030998628538812634e-01,5.047052534110385569e-01,8.082386915602469690e-01,5.464151976888518281e-01,6.059022697255036505e-01,6.817013121854538227e-01,7.425240498819076773e-01,5.569966503487510101e-01,5.125262324353746513e-01,5.884529741199340247e-01,6.362654904071740614e-01,5.715246104496241042e-01,6.339823275220791698e-01,5.415762986259570200e-01,6.432372597231342803e-01,6.332696030961141309e-01,6.158819735503178183e-01,5.949836469341059919e-01,5.241246610101371051e-01,5.157708463216570394e-01,6.692819708340957963e-01,6.279474595370466705e-01,5.042393273471812432e-01,4.758438625776357789e-01,4.976840143944019634e-01,4.835844361133009306e-01,4.741870137690707976e-01,6.092100104279453143e-01,4.670689402255561729e-01,4.601157328609039032e-01,5.133570784744042603e-01,5.192183990643057800e-01,8.310753657374398973e-01,5.638309692957603758e-01,4.692491603936117528e-01,4.810507558297091313e-01,5.266295001323253455e-01,6.382313380838657846e-01,6.199397037087166495e-01,7.623349667663823492e-01,6.661242505165414496e-01,4.300822353642150264e-01,6.539859519235166063e-01,5.569141256757725866e-01,6.801165511228040028e-01,6.096634226991313188e-01,5.763185265573202987e-01,5.381225019563913303e-01,5.487451925790036711e-01,6.715381268445769214e-01,4.636940273555559822e-01,5.747502784514972873e-01,5.872156898206065678e-01
4.434612408784365800e-01,5.142737148617437803e-01,4.743509735705389585e-01,6.194267494907568228e-01,5.581407318907307680e-01,5.448155800081477818e-01,5.176743097666534066e-01,5.509311440615539679e-01,5.851233245190726739e-01,5.676197861722833693e-01,4.905339684091353791e-01,5.079584824501672813e-01,5.495404745568400751e-01,5.102342759972782194e-01,4.983284635211676639e-01,4.648503528129318552e-01,4.977857387044146154e-01,4.660085533506289623e-01,4.415188078082765699e-01,5.871603018776774263e-01,5.075276316464011339e-01,4.771095576836752450e-01,5.142053157013691811e-01,4.634369536611998575e-01,5.164310538488433577e-01,4.765092063182280735e-01,5.619157601902421417e-01,6.108295487505078780e-01,5.288623001850175642e-01,5.431427397283860037e-01,5.915585195587593770e-01,4.266600283569585983e-01,4.674781472884520506e-01,4.863834341526194760e-01,5.548088499289449693e-01,5.382584445072096102e-01,6.186566838123227496e-01,6.809394070080795336e-01,4.644733544863933750e-01,4.783100550303790444e-01,5.549693808510084425e-01,5.024716809321742028e-01,7.408294539441172555e-01,4.709304444186606098e-01,4.891888065898797322e-01,5.016258119538682392e-01,4.802108755942519625e-01,4.657322632309875976e-01,4.994640345692482053e-01,4.137700154703018995e-01,4.786817707622817997e-01,4.737008812307398342e-01,4.954330583423056100e-01,5.228867718483641847e-01,5.040170928849624365e-01,4.739920340641224916e-01,5.189245026589051069e-01,5.854758063430457460e-01,4.778049684607568182e-01,4.692555457065917812e-01,5.023733896245135000e-01,4.572614580351039848e-01,4.795780014351360698e-01,5.138759146309469505e-01,6.372739285427371225e-01,4.581828699352540335e-01,4.715723656591220836e-01,5.532286014943699204e-01,4.512837179428542678e-01,5.391262404290515509e-01,4.669874759880329185e-01,5.661745753129751035e-01,4.597947030584573769e-01,5.792832894682613532e-01,5.161847014746632212e-01,5.134231614707864821e-01,5.197298616429092410e-01,6.069216829203042396e-01,4.788943793247664726e-01,4.824571552234471206e-01,6.359760594132003453e-01,5.647546879884755011e-01,4.565752949850074849e-01,4.878822196694766467e-01,5.065533793568104404e-01,5.012178699101983437e-01,4.919618135052568064e-01,5.223005211643610979e-01,5.077728257714477778e-01,5.054274964991127828e-01,5.586952961261386630e-01,5.023505202962265104e-01,4.894695002340727075e-01,5.136630548434950594e-01,5.006631780232266848e-01,4.917648006156380980e-01,5.082442631976341607e-01,5.643798661209922241e-01,5.726977698259950733e-01,4.534614071399681312e-01
